FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
84.50446|0.01183369|frustum|2500|2000|500
92.60201|0.0107989|frustum|2500|2000|500
88.4353|0.0113077|frustum|2500|2000|500
87.89511|0.0113772|frustum|2500|2000|500
89.66114|0.0111531|frustum|2500|2000|500
87.5197|0.011426|frustum|2500|2000|500
88.52378|0.0112964|frustum|2500|2000|500
88.42986|0.0113084|frustum|2500|2000|500
88.98457|0.0112379|frustum|2500|2000|500
88.61951|0.0112842|frustum|2500|2000|500
87.74319|0.0113969|frustum|2500|2000|500
89.5768|0.01116361|frustum|2500|2000|500
87.7886|0.011391|frustum|2500|2000|500
88.44161|0.01130689|frustum|2500|2000|500
88.4588|0.0113047|frustum|2500|2000|500
89.41102|0.0111843|frustum|2500|2000|500
87.67701|0.0114055|frustum|2500|2000|500
89.11066|0.011222|frustum|2500|2000|500
87.72088|0.01139979|frustum|2500|2000|500
88.69966|0.011274|frustum|2500|2000|500
89.20844|0.0112097|frustum|2500|2000|500
88.91493|0.0112467|frustum|2500|2000|500
87.80635|0.0113887|frustum|2500|2000|500
88.83758|0.0112565|frustum|2500|2000|500
