deltaTimeS|cameraDistance|lod_level
0.006500298|13.87779|3
0.005492304|13.94265|3
0.005508|13.99746|3
0.004851899|14.05242|3
0.005957101|14.10084|3
0.005764201|14.16028|3
0.005958298|14.2178|3
0.004571698|14.27726|3
0.005555102|14.32289|3
0.005261196|14.37833|3
0.005007001|14.43083|3
0.0062214|14.4808|3
0.006966603|14.54289|3
0.004936402|14.61242|3
0.005678501|14.66169|3
0.004884198|14.71836|3
0.004730499|14.76711|3
0.005559198|14.81433|3
0.007204606|14.86981|3
0.005825999|14.94172|3
0.006225801|14.99988|3
0.004512798|15.06202|3
0.004362301|15.10706|3
0.006806094|15.15061|3
0.0062107|15.21854|3
0.0057455|15.28054|3
0.005278904|15.33789|3
0.005034099|15.39059|3
0.0049116|15.44084|3
0.006807497|15.48987|3
0.004499901|15.55783|3
0.004158503|15.60275|3
0.005410197|15.64426|3
0.006145599|15.69827|3
0.007139102|15.75963|3
0.0055625|15.8309|3
0.004509099|15.88643|3
0.004439102|15.93145|3
0.0052831|15.97576|3
0.006553203|16.02851|3
0.006573795|16.09394|3
0.005197505|16.15957|3
0.004842694|16.21146|3
0.0043161|16.25981|3
0.005363506|16.3029|3
0.006839994|16.35646|3
0.005382604|16.42475|3
0.005333199|16.47849|3
0.0056224|16.53174|3
0.004775199|16.58788|3
0.004661699|16.63556|3
0.007092701|16.68211|3
0.005363804|16.75293|3
0.006132199|16.80649|3
0.006210296|16.86772|3
0.004496103|16.92973|3
0.0095018|16.97463|3
0.006590299|17.06951|3
0.007112401|17.13532|3
0.0064821|17.20634|3
0.004280499|17.27107|3
0.005842198|17.31381|3
0.004364803|17.37216|3
0.004456597|17.41574|3
0.007890002|17.46025|3
0.006388499|17.53904|3
0.005785204|17.60284|3
0.005452898|17.66061|3
0.005094402|17.71507|3
0.005933|17.76595|3
0.004969395|17.8252|3
0.006205903|17.87483|3
0.0058643|17.9368|3
0.004586302|17.99537|3
0.005699001|18.04118|3
0.005799497|18.09809|3
0.004640497|18.15601|3
0.003994204|18.20236|3
0.005431696|18.24225|3
0.006288003|18.2965|3
0.004636699|18.3593|3
0.006637897|18.40561|3
0.005043906|18.47191|3
0.005016|18.52229|3
0.006379294|18.57238|3
0.006283|18.6361|3
0.007239902|18.69885|3
0.005790498|18.77117|3
0.004658404|18.82901|3
0.004710098|18.87553|3
0.005730697|18.92258|3
0.006153501|18.97982|3
0.005068304|19.04128|3
0.005241702|19.09191|3
0.004813499|19.14426|4
0.006290894|19.19234|4
0.0047598|19.25518|4
0.0059955|19.30273|4
0.006740001|19.36262|4
0.0046045|19.42994|4
0.007026502|19.47594|4
0.004963797|19.54613|4
0.004887805|19.59571|4
0.006692297|19.64453|4
0.005990299|19.71138|4
0.005483503|19.77122|4
0.006403501|19.826|4
0.004546301|19.88997|4
0.004559396|19.93538|4
0.005921202|19.98093|4
0.0070518|20.04008|4
0.006619196|20.11053|4
0.004987401|20.17665|4
0.004556902|20.22647|4
0.004208|20.27199|4
0.0057339|20.31403|4
0.0063911|20.37131|4
0.0064045|20.43516|4
0.0060438|20.49914|4
0.005386302|20.55952|4
0.004687798|20.61333|4
0.005390597|20.66016|4
0.007738102|20.71401|4
0.005362798|20.79132|4
0.005453401|20.8449|4
0.004561806|20.89938|4
0.005148696|20.94495|4
0.005106399|20.99639|4
0.0084126|21.04741|4
0.006161699|21.13145|4
0.004207802|21.19301|4
0.005628203|21.23505|4
0.004871301|21.29128|4
0.006193495|21.33995|4
0.006594303|21.40068|4
0.005721499|21.46403|4
0.005807299|21.51802|4
0.0055777|21.57181|4
0.0050447|21.62254|4
0.004747605|21.66766|4
0.005522796|21.70945|4
0.004815101|21.75714|4
0.005226304|21.79803|4
0.006560898|21.84159|4
0.006594097|21.89499|4
0.005396698|21.94735|4
0.005057703|21.98933|4
0.005979301|22.02791|4
0.005150801|22.07245|4
0.004805895|22.11002|4
0.006503005|22.14438|4
0.005595997|22.18961|4
0.004964605|22.22759|4
0.006921294|22.26055|4
0.004884907|22.30506|4
0.004377997|22.33576|4
0.0079393|22.3627|4
0.006223399|22.40967|4
0.005769104|22.44532|4
0.005549596|22.47737|4
0.004710502|22.50729|4
0.005238896|22.53201|4
0.006741405|22.55868|4
0.005879096|22.59164|4
0.004738003|22.61935|4
0.005682901|22.64101|4
0.004891695|22.66602|4
0.0119337|22.68683|4
0.004355903|22.73333|4
0.005841702|22.74973|4
0.0063215|22.77071|4
0.005424695|22.79222|4
0.005133801|22.80979|4
0.005066|22.82562|4
0.004744097|22.84048|4
0.004161203|22.85372|4
0.005711699|22.86482|4
0.006288804|22.87907|4
0.004759496|22.89357|4
0.005515398|22.90387|4
0.005579705|22.91489|4
0.004767701|22.92511|4
0.004226396|22.93316|4
0.006706399|22.93976|4
0.005978798|22.94889|4
0.005737805|22.95595|4
0.005418098|22.96174|4
0.0053706|22.96633|4
0.004930903|22.97001|4
0.006336501|22.97267|4
0.006211799|22.97487|4
0.005933702|22.97588|4
0.005779599|22.97588|4
0.0048919|22.97588|4
0.004927296|22.97588|4
0.005863705|22.97588|4
0.006067297|22.97588|4
0.004527898|22.97588|4
0.005490901|22.97588|4
0.004841702|22.97588|4
0.004566398|22.97588|4
0.0044947|22.97588|4
0.0063589|22.97588|4
0.0062446|22.97588|4
0.0058902|22.97588|4
0.0062438|22.97588|4
0.004846903|22.97588|4
0.0052072|22.97588|4
0.006359396|22.97588|4
0.005797399|22.97588|4
0.005429401|22.97588|4
0.006904202|22.97588|4
0.005089498|22.97588|4
0.004359999|22.97588|4
0.0074009|22.97588|4
0.0064946|22.97588|4
0.0057991|22.97588|4
0.005540405|22.97588|4
0.0057518|22.97588|4
0.004891695|22.97588|4
0.005977806|22.97588|4
0.0065518|22.97588|4
0.004956994|22.97588|4
0.005381505|22.97588|4
0.005226998|22.97588|4
0.004442899|22.97588|4
0.005843601|22.97588|4
0.007323696|22.97588|4
0.005687103|22.97588|4
0.0055608|22.97588|4
0.0054741|22.97588|4
0.004186997|22.97588|4
0.005414406|22.97588|4
0.007107497|22.97588|4
0.004795897|22.97588|4
0.005667701|22.97588|4
0.005266504|22.97588|4
0.0048839|22.97588|4
0.005588698|22.97588|4
0.006503996|22.97588|4
0.0048661|22.97588|4
0.006133107|22.97588|4
0.005313599|22.97588|4
0.0054018|22.97588|4
0.005702197|22.97588|4
0.006653805|22.97588|4
0.007908893|22.97588|4
0.004851701|22.97588|4
0.004895805|22.97588|4
0.004854294|22.97588|4
0.006769806|22.97588|4
0.006497796|22.97588|4
0.006292198|22.97588|4
0.004960006|22.97588|4
0.004335495|22.97588|4
0.004946301|22.97588|4
0.007149504|22.97588|4
0.005080095|22.97588|4
0.004985906|22.97588|4
0.005709595|22.97588|4
0.0047402|22.97588|4
0.004105704|22.97588|4
0.005913095|22.97588|4
0.006845904|22.97588|4
0.005725602|22.97588|4
0.006528798|22.97588|4
0.004668396|22.97588|4
0.004707901|22.97588|4
0.0055705|22.97588|4
0.0066036|22.97588|4
0.004991504|22.97588|4
0.005306101|22.97588|4
0.005242099|22.97588|4
0.004650397|22.97588|4
0.005151205|22.97588|4
0.007145097|22.97588|4
0.0059616|22.97588|4
0.005083503|22.97588|4
0.005579294|22.97588|4
0.004638301|22.97588|4
0.0046339|22.97588|4
0.004187401|22.97588|4
0.006308404|22.97588|4
0.006535799|22.97588|4
0.005602601|22.97588|4
0.005310197|22.97588|4
0.004899397|22.97588|4
0.004480499|22.97588|4
0.006489201|22.97588|4
0.006327303|22.97588|4
0.004408199|22.97588|4
0.0054142|22.97588|4
0.004917701|22.97588|4
0.004386898|22.97588|4
0.005440604|22.97588|4
0.005128394|22.97588|4
0.004382703|22.97588|4
0.0051375|22.97588|4
0.006539101|22.97588|4
0.005161898|22.97588|4
0.0058937|22.97588|4
0.006399801|22.97588|4
0.004686402|22.97588|4
0.005405698|22.97588|4
0.007371797|22.97588|4
0.005566801|22.97588|4
0.005955003|22.97588|4
0.004779599|22.97588|4
0.004543304|22.97588|4
0.005392|22.97588|4
0.006082596|22.97588|4
0.006150099|22.97588|4
0.005570699|22.97588|4
0.006680605|22.97588|4
0.004939094|22.97588|4
0.005576906|22.97588|4
0.0044607|22.97588|4
0.004208|22.97588|4
0.004838896|22.97588|4
0.006674299|22.97588|4
0.005656902|22.97588|4
0.006699299|22.97588|4
0.004619005|22.97588|4
0.005159595|22.97588|4
0.006951502|22.97588|4
0.006415703|22.97588|4
0.004647796|22.97588|4
0.005263499|22.97588|4
0.004949299|22.97588|4
0.005122506|22.97588|4
0.005787798|22.97588|4
0.0075366|22.97588|4
0.005096103|22.97588|4
0.005397499|22.97588|4
0.004857299|22.97588|4
0.004485296|22.97588|4
0.004932802|22.97588|4
0.007689902|22.97588|4
0.005182497|22.97588|4
0.005711104|22.97588|4
0.005219799|22.97588|4
0.004713797|22.97588|4
0.005763903|22.97588|4
0.006756902|22.97588|4
0.006362599|22.97588|4
0.005853798|22.97588|4
0.004807802|22.97588|4
0.004145996|22.97588|4
0.005692305|22.97588|4
0.006438194|22.97588|4
0.005798505|22.97588|4
0.0055438|22.97588|4
0.004725496|22.97588|4
0.004928302|22.97588|4
0.006203203|22.97588|4
0.0063357|22.97588|4
0.006441901|22.97588|4
0.005350199|22.97588|4
0.0050277|22.97588|4
0.0043652|22.97588|4
0.0055286|22.97588|4
0.006339498|22.97588|4
0.005156803|22.97588|4
0.005668098|22.97588|4
0.004776098|22.97588|4
0.0043786|22.97588|4
0.004758199|22.97588|4
0.007189704|22.97588|4
0.005739201|22.97588|4
0.005528302|22.97588|4
0.004729599|22.97588|4
0.004765795|22.97588|4
0.004623505|22.97588|4
0.006451899|22.97588|4
0.006306597|22.97588|4
0.005097499|22.97588|4
0.005246903|22.97588|4
0.005202898|22.97588|4
0.0043911|22.97588|4
0.005434205|22.97588|4
0.006571698|22.97588|4
0.004893098|22.97588|4
0.005566801|22.97588|4
0.005384396|22.97588|4
0.004405704|22.97588|4
0.006009198|22.97588|4
0.007964399|22.97588|4
0.004858|22.97588|4
0.006079805|22.97588|4
0.004793396|22.97588|4
0.004397605|22.97588|4
0.005551495|22.97588|4
0.006221301|22.97588|4
0.004877799|22.97588|4
0.006753302|22.97588|4
0.006471896|22.97588|4
0.005662302|22.97588|4
0.006308702|22.97588|4
0.006081803|22.97588|4
0.005009396|22.97588|4
0.005909198|22.97588|4
0.005899702|22.97588|4
0.004765299|22.97588|4
0.0050357|22.97588|4
0.005334899|22.97588|4
0.0049446|22.97588|4
0.004587805|22.97588|4
0.0060027|22.97588|4
0.006191497|22.97588|4
0.005017999|22.97588|4
0.0056616|22.97588|4
0.0142033|22.97588|4
0.004265696|22.97588|4
0.005410502|22.97588|4
0.0064331|22.97588|4
0.005412302|22.97588|4
0.0056795|22.97588|4
0.004487103|22.97588|4
0.004376198|22.97588|4
0.004526297|22.97588|4
0.005884701|22.97588|4
0.007109205|22.97588|4
0.004741298|22.97588|4
0.0056196|22.97588|4
0.004587096|22.97588|4
0.004447605|22.97588|4
0.005068899|22.97588|4
0.005988698|22.97588|4
0.007098505|22.97588|4
0.005063194|22.97588|4
0.006168204|22.97588|4
0.004797201|22.97588|4
0.004550999|22.97588|4
0.005708298|22.97588|4
0.006757001|22.97588|4
0.004551297|22.97588|4
0.005609503|22.97588|4
0.004804698|22.97588|4
0.005082802|22.97588|4
0.005876297|22.97588|4
0.006258702|22.97588|4
0.005712202|22.97588|4
0.005313301|22.97588|4
0.006014697|22.97588|4
0.004466405|22.97588|4
0.005837698|22.97588|4
0.007061898|22.97588|4
0.005265703|22.97588|4
0.005806697|22.97588|4
0.005126998|22.97588|4
0.004966206|22.97588|4
0.005385495|22.97588|4
0.006393105|22.97588|4
0.005965497|22.97588|4
0.0058143|22.97588|4
0.005129301|22.97588|4
0.0044938|22.97588|4
0.005110502|22.97588|4
0.005164598|22.97588|4
0.005034396|22.97588|4
0.005899001|22.97588|4
0.006637705|22.97588|4
0.005336395|22.97588|4
0.005860601|22.97588|4
0.0051134|22.97588|4
0.004771705|22.97588|4
0.005755095|22.97588|4
0.006264902|22.97588|4
0.005438896|22.97588|4
0.006436501|22.97588|4
0.005485502|22.97588|4
0.004383603|22.97588|4
0.006001899|22.97588|4
0.0068134|22.97588|4
0.004787798|22.97588|4
0.005717305|22.97588|4
0.004829401|22.97588|4
0.004908999|22.97588|4
0.005010998|22.97588|4
0.0057107|22.97588|4
0.006044097|22.97588|4
0.005792602|22.97588|4
0.004669898|22.97588|4
0.005262705|22.97588|4
0.0045214|22.97588|4
0.006856597|22.97588|4
0.005917099|22.97588|4
0.0049643|22.97588|4
0.006001099|22.97588|4
0.0046527|22.97588|4
0.005008999|22.97588|4
0.004030704|22.97588|4
0.005839399|22.97588|4
0.007971599|22.97588|4
0.004734098|22.97588|4
0.005581803|22.97588|4
0.004889697|22.97588|4
0.0045313|22.97588|4
0.005878203|22.97588|4
0.007376899|22.97588|4
0.004757001|22.97588|4
0.005693296|22.97588|4
0.005412904|22.97588|4
0.004767503|22.97588|4
0.005547995|22.97588|4
0.006234205|22.97588|4
0.005075695|22.97588|4
0.005216901|22.97588|4
0.004814101|22.97588|4
0.004988301|22.97588|4
0.004710899|22.97588|4
0.006891603|22.97588|4
0.006075496|22.97588|4
0.005229904|22.97588|4
0.005400199|22.97588|4
0.004825|22.97588|4
0.004439201|22.97588|4
0.006516702|22.97588|4
0.006111295|22.97588|4
0.005789704|22.97588|4
0.005745302|22.97588|4
0.005368297|22.97588|4
0.004714498|22.97588|4
0.007392701|22.97588|4
0.006462302|22.97588|4
0.005765001|22.97588|4
0.004962996|22.97588|4
0.004459701|22.97588|4
0.006468502|22.97588|4
0.006307696|22.97588|4
0.005104103|22.97588|4
0.005621599|22.97588|4
0.004537698|22.97588|4
0.004430704|22.97588|4
0.004770196|22.97588|4
0.006360303|22.97588|4
0.0058089|22.97588|4
0.005170096|22.97588|4
0.006532504|22.97588|4
0.005856101|22.97588|4
0.005840002|22.97588|4
0.006734|22.97588|4
0.005280095|22.97588|4
0.005660906|22.97588|4
0.005079897|22.97588|4
0.005146202|22.97588|4
0.005779599|22.97588|4
0.006875|22.97588|4
0.005481902|22.97588|4
0.006536699|22.97588|4
0.005955598|22.97588|4
0.006074802|22.97588|4
0.006140696|22.97588|4
0.005256101|22.97588|4
0.0060705|22.97588|4
0.006611302|22.97588|4
0.006554096|22.97588|4
0.006045104|22.97588|4
0.005448902|22.97588|4
0.005426297|22.97588|4
0.006662798|22.97588|4
0.006045706|22.97588|4
0.0058304|22.97588|4
0.0067286|22.97588|4
0.0056419|22.97588|4
0.0053375|22.97588|4
0.007089094|22.97588|4
0.006478904|22.97588|4
0.007341397|22.97588|4
0.007006498|22.97588|4
0.006271003|22.97588|4
0.005441603|22.97588|4
0.007039598|22.97588|4
0.006525602|22.97588|4
0.005838698|22.97588|4
0.006695302|22.97588|4
0.005384899|22.97588|4
0.005370096|22.97588|4
0.006708602|22.97588|4
0.006300198|22.97588|4
0.006712904|22.97588|4
0.006275496|22.97588|4
0.005354202|22.97588|4
0.006592297|22.97588|4
0.007946103|22.97588|4
0.005938698|22.97588|4
0.0060652|22.97588|4
0.005600199|22.97588|4
0.005826502|22.97588|4
0.006585799|22.97588|4
0.006864803|22.97588|4
0.006024695|22.97588|4
0.006901304|22.97588|4
0.005402197|22.97588|4
0.004680804|22.97588|4
0.008262401|22.97588|4
0.005846995|22.97588|4
0.006330605|22.97588|4
0.005330201|22.97588|4
0.005241596|22.97588|4
0.006279004|22.97588|4
0.007966596|22.97588|4
0.005427104|22.97588|4
0.006277998|22.97588|4
0.005432703|22.97588|4
0.005250397|22.97588|4
0.007444799|22.97588|4
0.005729103|22.97588|4
0.006001701|22.97588|4
0.005695897|22.97588|4
0.004963301|22.97588|4
0.006813896|22.97588|4
0.006712904|22.97588|4
0.005496301|22.97588|4
0.007508702|22.97588|4
0.005212294|22.97588|4
0.006490703|22.97588|4
0.007302898|22.97588|4
0.005933298|22.97588|4
0.006067304|22.97588|4
0.005174596|22.97588|4
0.005821606|22.97588|4
0.006120394|22.97588|4
0.006718601|22.97588|4
0.006555201|22.97588|4
0.006899299|22.97588|4
0.005075206|22.97588|4
0.006081094|22.97588|4
0.006899405|22.97588|4
0.005851396|22.97588|4
0.006581505|22.97588|4
0.005391794|22.97588|4
0.005280301|22.97588|4
0.006994104|22.97588|4
0.006059396|22.97588|4
0.006846599|22.97588|4
0.005665405|22.97588|4
0.005997399|22.97588|4
0.006576396|22.97588|4
0.006529904|22.97588|4
0.006213301|22.97588|4
0.007354698|22.97588|4
0.005199702|22.97588|4
0.005953394|22.97588|4
0.008681803|22.97588|4
0.006048597|22.97588|4
0.009379301|22.97588|4
0.005700801|22.97588|4
0.006348399|22.97588|4
0.006498703|22.97588|4
0.005673002|22.97588|4
0.0057866|22.97588|4
0.005351899|22.97588|4
0.006848902|22.97588|4
0.007073597|22.97588|4
0.006234701|22.97588|4
0.006376899|22.97588|4
0.006537897|22.97588|4
0.005276502|22.97588|4
0.005322002|22.97588|4
0.0079277|22.97588|4
0.006397102|22.97588|4
0.005364995|22.97588|4
0.007878401|22.97588|4
0.005111302|22.97588|4
0.006279202|22.97588|4
0.007817595|22.97588|4
0.005291298|22.97588|4
0.0061446|22.97588|4
0.006002905|22.97588|4
0.004946195|22.97588|4
0.006444905|22.97588|4
0.006153401|22.97588|4
0.005942198|22.97588|4
0.006048299|22.97588|4
0.006805102|22.97588|4
0.007136798|22.97588|4
0.007358298|22.97588|4
0.005409403|22.97588|4
0.006963301|22.97588|4
0.006558497|22.97588|4
0.0065428|22.97588|4
0.006782001|22.97588|4
0.0059964|22.97588|4
0.005224001|22.97588|4
0.007438499|22.97588|4
0.006105598|22.97588|4
0.004805903|22.97588|4
0.006037798|22.97588|4
0.007123101|22.97588|4
0.005956101|22.97588|4
0.0058187|22.97588|4
0.005431994|22.97588|4
0.006249001|22.97588|4
0.007439399|22.97588|4
0.008491206|22.97588|4
0.005822796|22.97588|4
0.005746301|22.97588|4
0.005954698|22.97588|4
0.0072563|22.97588|4
0.005752905|22.97588|4
0.006087599|22.97588|4
0.005857695|22.97588|4
0.005207603|22.97588|4
0.005921896|22.97588|4
0.005994402|22.97588|4
0.006207603|22.97588|4
0.007572895|22.97588|4
0.0054411|22.97588|4
0.006185502|22.97588|4
0.0053937|22.97588|4
0.005205903|22.97588|4
0.005991397|22.97588|4
0.007955598|22.97588|4
0.005264399|22.97588|4
0.0060134|22.97588|4
0.005781002|22.97588|4
0.005588102|22.97588|4
0.0070429|22.97588|4
0.009494402|22.97588|4
0.005568297|22.97588|4
0.005620401|22.97588|4
0.005602098|22.97588|4
0.006289498|22.97588|4
0.007804804|22.97588|4
0.0058563|22.97588|4
0.004935799|22.97588|4
0.006511203|22.97588|4
0.005830294|22.97588|4
0.006432504|22.97588|4
0.007564498|22.97588|4
0.006265703|22.97588|4
0.00675|22.97588|4
0.005793098|22.97588|4
0.005349497|22.97588|4
0.007308305|22.97588|4
0.005791901|22.97588|4
0.006037699|22.97588|4
0.005570996|22.97588|4
0.005514201|22.97588|4
0.006193105|22.97588|4
0.007099894|22.97588|4
0.005558702|22.97588|4
0.006680803|22.97588|4
0.005319898|22.97588|4
0.005970699|22.97588|4
0.0068696|22.97588|4
0.006237302|22.97588|4
0.006419898|22.97588|4
0.005902799|22.97588|4
0.005764803|22.97588|4
0.006330903|22.97588|4
0.005481498|22.97588|4
0.005319898|22.97588|4
0.0112584|22.97588|4
0.008023703|22.97588|4
0.006496598|22.97588|4
0.0060928|22.97588|4
0.007508199|22.97588|4
0.007206704|22.97588|4
0.006302197|22.97588|4
0.007303401|22.97588|4
0.008095798|22.97588|4
0.008459205|22.97588|4
0.006949199|22.97588|4
0.007317396|22.97588|4
0.006245805|22.97588|4
0.007279897|22.97588|4
0.008078501|22.97588|4
0.009505102|22.97588|4
0.006463698|22.97588|4
0.004973399|22.97588|4
0.006767602|22.97588|4
0.0088179|22.97588|4
0.007208|22.97588|4
0.006609999|22.97588|4
0.0094446|22.97588|4
0.008280399|22.97588|4
0.009723703|22.97588|4
0.006359396|22.97588|4
0.006808999|22.97588|4
0.008023902|22.97588|4
0.0104594|22.97588|4
0.007749901|22.97588|4
0.009509495|22.97588|4
0.007708503|22.97588|4
0.0099072|22.97588|4
0.008975496|22.97588|4
0.009475503|22.97588|4
0.006403302|22.97588|4
0.005324398|22.97588|4
0.006025298|22.97588|4
0.005111699|22.97588|4
0.004993204|22.97588|4
0.0065018|22.97588|4
0.006182901|22.97588|4
0.005212798|22.97588|4
0.006408496|22.97588|4
0.006626906|22.97588|4
0.0049777|22.97588|4
0.007190498|22.97588|4
0.0074848|22.97588|4
0.005323902|22.97588|4
0.006613797|22.97588|4
0.005600404|22.97588|4
0.006991901|22.97588|4
0.007486295|22.97588|4
0.006916702|22.97588|4
0.006950801|22.97588|4
0.005811501|22.97588|4
0.006000801|22.97588|4
0.006682398|22.97588|4
0.006763698|22.97588|4
0.005600702|22.97588|4
0.005353897|22.97588|4
0.004746705|22.97588|4
0.007348597|22.97588|4
0.0052331|22.97588|4
0.0050634|22.97588|4
0.007099298|22.97588|4
0.006210204|22.97588|4
0.006077997|22.97588|4
0.005932703|22.97588|4
0.005429698|22.97588|4
0.01114|22.97588|4
0.007813698|22.97588|4
0.007839101|22.97588|4
0.007880697|22.97588|4
0.009387301|22.97588|4
0.008025198|22.97588|4
0.0096723|22.97588|4
0.007895599|22.97588|4
0.009821506|22.97588|4
0.01077479|22.97588|4
0.008956101|22.97588|4
0.0105311|22.97588|4
0.006196797|22.97588|4
0.006569203|22.97588|4
0.0109199|22.97588|4
0.007612103|22.97588|4
0.008137195|22.97588|4
0.0102512|22.97588|4
0.006600397|22.97588|4
0.006545203|22.97588|4
0.0109568|22.97588|4
0.007550602|22.97588|4
0.0103651|22.97588|4
0.0076053|22.97588|4
0.010046|22.97588|4
0.007619303|22.97588|4
0.007372598|22.97588|4
0.007678905|22.97588|4
0.007546896|22.97588|4
0.007568899|22.97588|4
0.008750503|22.97588|4
0.0070509|22.97588|4
0.0100107|22.97588|4
0.007921202|22.97588|4
0.0108266|22.97588|4
0.007682299|22.97588|4
0.0104845|22.97588|4
0.01222171|22.97588|4
0.007974199|22.97588|4
0.007558|22.97588|4
0.009499497|22.97588|4
0.007544303|22.97588|4
0.0068562|22.97588|4
0.007322201|22.97588|4
0.0104907|22.97588|4
0.006634304|22.97588|4
0.008979797|22.97588|4
0.005291496|22.97588|4
0.006410403|22.97588|4
0.0076027|22.97588|4
0.006055499|22.97588|4
0.006140299|22.97588|4
0.005349702|22.97588|4
0.005131101|22.97588|4
0.006590696|22.97588|4
0.006458305|22.97588|4
0.0053224|22.97588|4
0.006190597|22.97588|4
0.005599504|22.97588|4
0.005170096|22.97588|4
0.0071009|22.97588|4
0.006571003|22.97588|4
0.005317|22.97588|4
0.006987302|22.97588|4
0.006483|22.97588|4
0.007600298|22.97588|4
0.009121301|22.97588|4
0.0107165|22.97588|4
0.005562698|22.97588|4
0.005565306|22.97588|4
0.007316199|22.97588|4
0.005943601|22.97588|4
0.005828997|22.97588|4
0.006104698|22.97588|4
0.005584106|22.97588|4
0.006086395|22.97588|4
0.006867|22.97588|4
0.005865901|22.97588|4
0.005950801|22.97588|4
0.005798002|22.97588|4
0.005006902|22.97588|4
0.005969593|22.97588|4
0.006710906|22.97588|4
0.0053776|22.97588|4
0.0062509|22.97588|4
0.007309099|22.97588|4
0.005705896|22.97588|4
0.006572102|22.97588|4
0.0080822|22.97588|4
0.005727601|22.97588|4
0.006528905|22.97588|4
0.005133397|22.97588|4
0.005147003|22.97588|4
0.006923696|22.97588|4
0.006121202|22.97588|4
0.005239796|22.97588|4
0.0057589|22.97588|4
0.005575702|22.97588|4
0.005709099|22.97588|4
0.007166603|22.97588|4
0.007467198|22.97588|4
0.006658199|22.97588|4
0.006302303|22.97588|4
0.005644799|22.97588|4
0.005064201|22.97588|4
0.006667999|22.97588|4
0.007125305|22.97588|4
0.007005598|22.97588|4
0.005825801|22.97588|4
0.005411501|22.97588|4
0.006781094|22.97588|4
0.006984403|22.97588|4
0.005020996|22.97588|4
0.005904606|22.97588|4
0.0055358|22.97588|4
0.004785998|22.97588|4
0.005903302|22.97588|4
0.005095897|22.97588|4
0.005385799|22.97588|4
0.005905499|22.97588|4
0.008536004|22.97588|4
0.007749001|22.97588|4
0.008172796|22.97588|4
0.005090504|22.97588|4
0.0078572|22.97588|4
0.006061395|22.97588|4
0.0069661|22.97588|4
0.0057179|22.97588|4
0.005344806|22.97588|4
0.0070419|22.97588|4
0.006622995|22.97588|4
0.007242503|22.97588|4
0.006841702|22.97588|4
0.005969494|22.97588|4
0.008130003|22.97588|4
0.006864697|22.97588|4
0.006097903|22.97588|4
0.008890604|22.97588|4
0.0071223|22.97588|4
0.005829698|22.97588|4
0.008848597|22.97588|4
0.0108429|22.97588|4
0.007095203|22.97588|4
0.0090965|22.97588|4
0.006864399|22.97588|4
0.007256002|22.97588|4
0.008146401|22.97588|4
0.007025701|22.97588|4
0.007262401|22.97588|4
0.007121599|22.97588|4
0.008182497|22.97588|4
0.008965703|22.97588|4
0.008183999|22.97588|4
0.009723696|22.97588|4
0.009317702|22.97588|4
0.009179804|22.97588|4
0.008009495|22.97588|4
0.006548703|22.97588|4
0.007660998|22.97588|4
0.007313797|22.97588|4
0.0062821|22.97588|4
0.006245302|22.97588|4
0.006108|22.97588|4
0.006983801|22.97588|4
0.006871698|22.97588|4
0.006490703|22.97588|4
0.005553097|22.97588|4
0.005702204|22.97588|4
0.006825801|22.97588|4
0.007550595|22.97588|4
0.005774504|22.97588|4
0.006502097|22.97588|4
0.005336302|22.97588|4
0.005375099|22.97588|4
0.008444601|22.97588|4
0.0056937|22.97588|4
0.005195996|22.97588|4
0.006276701|22.97588|4
0.005358404|22.97588|4
0.004976098|22.97588|4
0.006299702|22.97588|4
0.007323597|22.97588|4
0.0054411|22.97588|4
0.006208|22.97588|4
0.006687103|22.97588|4
0.005187394|22.97588|4
0.008814704|22.97588|4
0.005875099|22.97588|4
0.005841199|22.97588|4
0.005689101|22.97588|4
0.005481696|22.97588|4
0.007287401|22.97588|4
0.007475503|22.97588|4
0.005148802|22.97588|4
0.006434998|22.97588|4
0.006495096|22.97588|4
0.005865703|22.97588|4
0.007574802|22.97588|4
0.0053366|22.97588|4
0.0060035|22.97588|4
0.006608596|22.97588|4
0.004941901|22.97588|4
0.0071259|22.97588|4
0.007062698|22.97588|4
0.005727204|22.97588|4
0.006246996|22.97588|4
0.005182802|22.97588|4
0.005519402|22.97588|4
0.007093502|22.97588|4
0.006877296|22.97588|4
0.005337302|22.97588|4
0.006025198|22.97588|4
0.005393204|22.97588|4
0.004956796|22.97588|4
0.0060473|22.97588|4
0.007025404|22.97588|4
0.005724795|22.97588|4
0.006173002|22.97588|4
0.006450404|22.97588|4
0.005516794|22.97588|4
0.008885304|22.97588|4
0.005681803|22.97588|4
0.006374695|22.97588|4
0.006271599|22.97588|4
0.0062669|22.97588|4
0.0152491|22.97588|4
0.006636905|22.97588|4
0.005658695|22.97588|4
0.005311402|22.97588|4
0.005476403|22.97588|4
0.006301601|22.97588|4
0.008205095|22.97588|4
0.005180301|22.97588|4
0.006170699|22.97588|4
0.005856505|22.97588|4
0.004714895|22.97588|4
0.006931604|22.97588|4
0.006805896|22.97588|4
0.007414399|22.97588|4
0.005870103|22.97588|4
0.005326197|22.97588|4
0.005147704|22.97588|4
0.006632596|22.97588|4
0.0059473|22.97588|4
0.005081803|22.97588|4
0.005754202|22.97588|4
0.005596499|22.97588|4
0.005931895|22.97588|4
0.007426205|22.97588|4
0.006828798|22.97588|4
0.005258801|22.97588|4
0.005981399|22.97588|4
0.005483503|22.97588|4
