deltaTimeS;cameraDistance;cameraPosition;cameraSpeed (from position);rotationAngularSpeed;;;DeltaTime ;FPS;;;;;;
0,0054728030;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0058107000;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0049498940;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0056064060;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0075619970;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0057475980;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0076582060;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0058465990;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0048978950;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0068235050;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0065143990;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0076537980;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0069449970;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0056009000;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0068062000;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0069095030;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0064966980;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0061275010;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0058178990;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0060007010;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0072692040;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0064697990;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0066322000;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0053172970;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0061837020;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0083253970;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0056561010;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0078802020;14,590;(-13,62, 5,19, 0,55);;0;;;;;;;;;;
0,0089454010;14,590;(-13,62, 5,19, 0,55);;440,4509;;;;;;;;;;
0,0077324970;14,590;(-13,62, 5,19, 0,55);;578,4022;;;;;;;;;;
0,0064106010;14,590;(-13,62, 5,19, 0,55);;603,0319;;;;;;;;;;
0,0067231010;14,590;(-13,62, 5,19, 0,55);;476,6913;;;;;;;;;;
0,0058409010;14,590;(-13,62, 5,19, 0,55);;575,5086;;;;;;;;;;
0,0056938990;14,590;(-13,62, 5,19, 0,55);;512,8947;;;;;;;;;;
0,0080992990;14,590;(-13,62, 5,19, 0,55);;351,4541;;;;;;;;;;
0,0087357010;14,590;(-13,62, 5,19, 0,55);;463,5417;;;;;;;;;;
0,0082155050;14,590;(-13,62, 5,19, 0,55);;531,6337;;;;;;;;;;
0,0065996950;14,590;(-13,62, 5,19, 0,55);;622,3805;;;;;;;;;;
0,0067760980;14,590;(-13,62, 5,19, 0,55);;486,9581;;;;;;;;;;
0,0078153060;14,590;(-13,62, 5,19, 0,55);;433,4996;;;;;;;;;;
0,0062323980;14,590;(-13,62, 5,19, 0,55);;626,9319;;;;;;;;;;
0,0054646970;14,590;(-13,62, 5,19, 0,55);;570,1458;;;;;;;;;;
0,0044364020;14,590;(-13,62, 5,19, 0,55);;615,7574;;;;;;;;;;
0,0041142010;14,590;(-13,62, 5,19, 0,55);;539,1395;;;;;;;;;;
0,0069876980;14,590;(-13,62, 5,19, 0,55);;294,4305;;;;;;;;;;
0,0059411000;14,590;(-13,62, 5,19, 0,55);;588,0597;;;;;;;;;;
0,0055640020;14,590;(-13,62, 5,19, 0,55);;533,8485;;;;;;;;;;
0,0074787980;14,590;(-13,62, 5,19, 0,55);;371,9853;;;;;;;;;;
0,0052289050;14,590;(-13,62, 5,19, 0,55);;715,1392;;;;;;;;;;
0,0045792940;14,590;(-13,62, 5,19, 0,55);;570,9005;;;;;;;;;;
0,0078049040;14,590;(-13,62, 5,19, 0,55);;293,3189;;;;;;;;;;
0,0066804000;14,590;(-13,62, 5,19, 0,55);;584,1683;;;;;;;;;;
0,0062590990;14,590;(-13,62, 5,19, 0,55);;533,66;;;;;;;;;;
0,0067204010;14,590;(-13,62, 5,19, 0,55);;465,703;;;;;;;;;;
0,0058527990;14,590;(-13,62, 5,19, 0,55);;574,0999;;;;;;;;;;
0,0065456990;14,590;(-13,62, 5,19, 0,55);;447,0511;;;;;;;;;;
0,0068500000;14,590;(-13,62, 5,19, 0,55);;477,775;;;;;;;;;;
0,0066078020;14,590;(-13,62, 5,19, 0,55);;518,2815;;;;;;;;;;
0,0051258010;14,590;(-13,62, 5,19, 0,55);;644,4787;;;;;;;;;;
0,0043490010;14,590;(-13,62, 5,19, 0,55);;589,2414;;;;;;;;;;
0,0061324970;14,590;(-13,62, 5,19, 0,55);;354,4936;;;;;;;;;;
0,0063573980;14,590;(-13,62, 5,19, 0,55);;482,2382;;;;;;;;;;
0,0052505030;14,590;(-13,62, 5,19, 0,55);;605,3899;;;;;;;;;;
0,0063405970;14,590;(-13,62, 5,19, 0,55);;414,0112;;;;;;;;;;
0,0056446000;14,590;(-13,62, 5,19, 0,55);;561,5934;;;;;;;;;;
0,0047970030;14,590;(-13,62, 5,19, 0,55);;588,216;;;;;;;;;;
0,0069619970;14,590;(-13,62, 5,19, 0,55);;344,4231;;;;;;;;;;
0,0062047050;14,590;(-13,62, 5,19, 0,55);;560,9415;;;;;;;;;;
0,0047449970;14,590;(-13,62, 5,19, 0,55);;653,7042;;;;;;;;;;
0,0058406040;14,590;(-13,62, 5,19, 0,55);;406,1129;;;;;;;;;;
0,0049944940;14,590;(-13,62, 5,19, 0,55);;584,6644;;;;;;;;;;
0,0050648030;14,590;(-13,62, 5,19, 0,55);;493,0135;;;;;;;;;;
0,0047733980;14,590;(-13,62, 5,19, 0,55);;530,4798;;;;;;;;;;
0,0063988030;14,590;(-13,62, 5,19, 0,55);;372,9479;;;;;;;;;;
0,0061215990;14,590;(-13,62, 5,19, 0,55);;522,572;;;;;;;;;;
0,0048590000;14,590;(-13,62, 5,19, 0,55);;629,8444;;;;;;;;;;
0,0055934030;14,590;(-13,62, 5,19, 0,55);;434,2629;;;;;;;;;;
0,0054135980;14,590;(-13,62, 5,19, 0,55);;516,5355;;;;;;;;;;
0,0049134990;14,590;(-13,62, 5,19, 0,55);;550,7532;;;;;;;;;;
0,0068606010;14,590;(-13,62, 5,19, 0,55);;358,022;;;;;;;;;;
0,0071641020;14,590;(-13,62, 5,19, 0,55);;478,7697;;;;;;;;;;
0,0054712020;14,590;(-13,62, 5,19, 0,55);;654,662;;;;;;;;;;
0,0058423970;14,590;(-13,62, 5,19, 0,55);;468,2592;;;;;;;;;;
0,0047296980;14,590;(-13,62, 5,19, 0,55);;617,6806;;;;;;;;;;
0,0042721020;14,590;(-13,62, 5,19, 0,55);;553,5151;;;;;;;;;;
0,0066976970;14,590;(-13,62, 5,19, 0,55);;318,8844;;;;;;;;;;
0,0069338010;14,590;(-13,62, 5,19, 0,55);;482,9805;;;;;;;;;;
0,0055562000;14,590;(-13,62, 5,19, 0,55);;623,939;;;;;;;;;;
0,0077449050;14,590;(-13,62, 5,19, 0,55);;358,6589;;;;;;;;;;
0,0050551940;14,590;(-13,62, 5,19, 0,55);;765,9585;;;;;;;;;;
0,0056603030;14,590;(-13,62, 5,19, 0,55);;446,4303;;;;;;;;;;
0,0068957980;14,590;(-13,62, 5,19, 0,55);;410,3524;;;;;;;;;;
0,0072626980;14,590;(-13,62, 5,19, 0,55);;474,7148;;;;;;;;;;
0,0077638040;14,590;(-13,62, 5,19, 0,55);;467,7187;;;;;;;;;;
0,0056342970;14,590;(-13,62, 5,19, 0,55);;688,9163;;;;;;;;;;
0,0054497020;14,590;(-13,62, 5,19, 0,55);;516,8495;;;;;;;;;;
0,0092365010;14,590;(-13,62, 5,19, 0,55);;294,948;;;;;;;;;;
0,0075479020;14,590;(-13,62, 5,19, 0,55);;611,8082;;;;;;;;;;
0,0068798960;14,590;(-13,62, 5,19, 0,55);;548,5226;;;;;;;;;;
0,0057264030;14,590;(-13,62, 5,19, 0,55);;600,723;;;;;;;;;;
0,0056203940;14,590;(-13,62, 5,19, 0,55);;509,4405;;;;;;;;;;
0,0099608060;14,590;(-13,62, 5,19, 0,55);;282,1335;;;;;;;;;;
0,0057085960;14,590;(-13,62, 5,19, 0,55);;872,4314;;;;;;;;;;
0,0078944020;14,590;(-13,62, 5,19, 0,55);;361,5152;;;;;;;;;;
0,0079320010;14,590;(-13,62, 5,19, 0,55);;497,5743;;;;;;;;;;
0,0080964010;14,590;(-13,62, 5,19, 0,55);;489,8171;;;;;;;;;;
0,0094130950;14,590;(-13,62, 5,19, 0,55);;430,0606;;;;;;;;;;
0,0077034010;14,590;(-13,62, 5,19, 0,55);;610,9682;;;;;;;;;;
0,0056237030;14,590;(-13,62, 5,19, 0,55);;684,9221;;;;;;;;;;
0,0083497950;14,590;(-13,62, 5,19, 0,55);;336,7351;;;;;;;;;;
0,0108650000;14,590;(-13,62, 5,19, 0,55);;384,2276;;;;;;;;;;
0,0067802010;14,590;(-13,62, 5,19, 0,55);;801,1953;;;;;;;;;;
0,0067636980;14,590;(-13,62, 5,19, 0,55);;501,1727;;;;;;;;;;
0,0071670000;14,590;(-13,62, 5,19, 0,55);;471,8092;;;;;;;;;;
0,0073454010;14,590;(-13,62, 5,19, 0,55);;487,8017;;;;;;;;;;
0,0048647040;14,590;(-13,62, 5,19, 0,55);;754,9579;;;;;;;;;;
0,0065966980;14,590;(-13,62, 5,19, 0,55);;368,7526;;;;;;;;;;
0,0057224990;14,590;(-13,62, 5,19, 0,55);;576,3242;;;;;;;;;;
0,0046932050;14,590;(-13,62, 5,19, 0,55);;609,5611;;;;;;;;;;
0,0066648950;14,590;(-13,62, 5,19, 0,55);;352,0531;;;;;;;;;;
0,0057567040;14,590;(-13,62, 5,19, 0,55);;578,8474;;;;;;;;;;
0,0062509990;14,590;(-13,62, 5,19, 0,55);;460,4469;;;;;;;;;;
0,0062426020;14,590;(-13,62, 5,19, 0,55);;500,6255;;;;;;;;;;
0,0070863940;14,590;(-13,62, 5,19, 0,55);;440,3783;;;;;;;;;;
0,0081156040;14,590;(-13,62, 5,19, 0,55);;436,5804;;;;;;;;;;
0,0067266020;14,590;(-13,62, 5,19, 0,55);;603,2554;;;;;;;;;;
0,0071183960;14,590;(-13,62, 5,19, 0,55);;472,4873;;;;;;;;;;
0,0080200040;14,590;(-13,62, 5,19, 0,55);;443,791;;;;;;;;;;
0,0062927010;14,590;(-13,62, 5,19, 0,55);;637,2032;;;;;;;;;;
0,0082440970;14,590;(-13,62, 5,19, 0,55);;381,5974;;;;;;;;;;
0,0056277990;14,590;(-13,62, 5,19, 0,55);;732,3647;;;;;;;;;;
0,0087486040;14,590;(-13,62, 5,19, 0,55);;321,5758;;;;;;;;;;
0,0054438000;14,590;(-13,62, 5,19, 0,55);;803,466;;;;;;;;;;
0,0070524940;14,590;(-13,62, 5,19, 0,55);;385,8794;;;;;;;;;;
0,0067130030;14,590;(-13,62, 5,19, 0,55);;525,2583;;;;;;;;;;
0,0062717970;14,590;(-13,62, 5,19, 0,55);;535,1516;;;;;;;;;;
0,0072236040;14,590;(-13,62, 5,19, 0,55);;434,0919;;;;;;;;;;
0,0052813000;14,590;(-13,62, 5,19, 0,55);;683,8478;;;;;;;;;;
0,0053856010;14,590;(-13,62, 5,19, 0,55);;490,2408;;;;;;;;;;
0,0144331000;14,590;(-13,62, 5,19, 0,55);;186,5501;;;;;;;;;;
0,0098273950;14,590;(-13,62, 5,19, 0,55);;734,3153;;;;;;;;;;
0,0064596020;14,590;(-13,62, 5,19, 0,55);;760,637;;;;;;;;;;
0,0113711000;14,590;(-13,62, 5,19, 0,55);;284,0236;;;;;;;;;;
0,0111331000;14,590;(-13,62, 5,19, 0,55);;510,6737;;;;;;;;;;
0,0071572990;14,590;(-13,62, 5,19, 0,55);;777,7216;;;;;;;;;;
0,0055239010;14,590;(-13,62, 5,19, 0,55);;647,8226;;;;;;;;;;
0,0083897960;14,590;(-13,62, 5,19, 0,55);;329,1701;;;;;;;;;;
0,0090226050;14,590;(-13,62, 5,19, 0,55);;464,9046;;;;;;;;;;
0,0066830000;14,590;(-13,62, 5,19, 0,55);;674,998;;;;;;;;;;
0,0075336950;14,590;(-13,62, 5,19, 0,55);;443,5277;;;;;;;;;;
0,0070144060;14,590;(-13,62, 5,19, 0,55);;536,9976;;;;;;;;;;
0,0068255950;14,590;(-13,62, 5,19, 0,55);;513,7891;;;;;;;;;;
0,0060938990;14,590;(-13,62, 5,19, 0,55);;559,9595;;;;;;;;;;
0,0082284020;14,590;(-13,62, 5,19, 0,55);;370,2505;;;;;;;;;;
0,0055820010;14,590;(-13,62, 5,19, 0,55);;737,011;;;;;;;;;;
0,0061027000;14,590;(-13,62, 5,19, 0,55);;457,2913;;;;;;;;;;
0,0061239020;14,590;(-13,62, 5,19, 0,55);;498,2431;;;;;;;;;;
0,0054926020;14,590;(-13,62, 5,19, 0,55);;557,4676;;;;;;;;;;
0,0098886970;14,590;(-13,62, 5,19, 0,55);;277,7234;;;;;;;;;;
0,0054380030;14,590;(-13,62, 5,19, 0,55);;909,2282;;;;;;;;;;
0,0080693950;14,590;(-13,62, 5,19, 0,55);;336,9659;;;;;;;;;;
0,0063955000;14,590;(-13,62, 5,19, 0,55);;630,8564;;;;;;;;;;
0,0058231010;14,590;(-13,62, 5,19, 0,55);;549,1074;;;;;;;;;;
0,0083109980;14,590;(-13,62, 5,19, 0,55);;350,2881;;;;;;;;;;
0,0059674040;14,590;(-13,62, 5,19, 0,55);;696,3284;;;;;;;;;;
0,0077038980;14,590;(-13,62, 5,19, 0,55);;387,2351;;;;;;;;;;
0,0058315050;14,590;(-13,62, 5,19, 0,55);;660,4805;;;;;;;;;;
0,0091049960;14,590;(-13,62, 5,19, 0,55);;320,1839;;;;;;;;;;
0,0060674040;14,590;(-13,62, 5,19, 0,55);;750,2598;;;;;;;;;;
0,0056899940;14,590;(-13,62, 5,19, 0,55);;533,1633;;;;;;;;;;
0,0078470030;14,590;(-13,62, 5,19, 0,55);;362,5787;;;;;;;;;;
0,0056608990;14,590;(-13,62, 5,19, 0,55);;693,0146;;;;;;;;;;
0,0070889030;14,590;(-13,62, 5,19, 0,55);;399,2133;;;;;;;;;;
0,0057004960;14,590;(-13,62, 5,19, 0,55);;621,7386;;;;;;;;;;
0,0061864010;14,590;(-13,62, 5,19, 0,55);;460,7047;;;;;;;;;;
0,0082920990;14,590;(-13,62, 5,19, 0,55);;373,0337;;;;;;;;;;
0,0077536000;14,590;(-13,62, 5,19, 0,55);;534,7477;;;;;;;;;;
0,0061684030;14,590;(-13,62, 5,19, 0,55);;628,5125;;;;;;;;;;
0,0054545990;14,590;(-13,62, 5,19, 0,55);;565,4144;;;;;;;;;;
0,0048803000;14,590;(-13,62, 5,19, 0,55);;558,7509;;;;;;;;;;
0,0076991000;14,590;(-13,62, 5,19, 0,55);;316,8707;;;;;;;;;;
0,0073040030;14,590;(-13,62, 5,19, 0,55);;526,9926;;;;;;;;;;
0,0062423960;14,590;(-13,62, 5,19, 0,55);;584,9834;;;;;;;;;;
0,0057828020;14,590;(-13,62, 5,19, 0,55);;539,7377;;;;;;;;;;
0,0054762970;14,590;(-13,62, 5,19, 0,55);;528,0117;;;;;;;;;;
0,0069179990;14,590;(-13,62, 5,19, 0,55);;395,7856;;;;;;;;;;
0,0104861000;14,590;(-13,62, 5,19, 0,55);;329,8694;;;;;;;;;;
0,0066239010;14,590;(-13,62, 5,19, 0,55);;791,5334;;;;;;;;;;
0,0069147960;14,590;(-13,62, 5,19, 0,55);;478,9371;;;;;;;;;;
0,0074425030;14,590;(-13,62, 5,19, 0,55);;464,4952;;;;;;;;;;
0,0100783000;14,590;(-13,62, 5,19, 0,55);;369,2229;;;;;;;;;;
0,0066095030;14,590;(-13,62, 5,19, 0,55);;762,4053;;;;;;;;;;
0,0068395980;14,590;(-13,62, 5,19, 0,55);;483,1303;;;;;;;;;;
0,0053323060;14,590;(-13,62, 5,19, 0,55);;641,2256;;;;;;;;;;
0,0071688000;14,590;(-13,62, 5,19, 0,55);;371,7947;;;;;;;;;;
0,0084045000;14,590;(-13,62, 5,19, 0,55);;426,409;;;;;;;;;;
0,0086486960;14,590;(-13,62, 5,19, 0,55);;485,8231;;;;;;;;;;
0,0056272040;14,590;(-13,62, 5,19, 0,55);;768,418;;;;;;;;;;
0,0060477960;14,590;(-13,62, 5,19, 0,55);;465,1843;;;;;;;;;;
0,0056277990;14,590;(-13,62, 5,19, 0,55);;537,2185;;;;;;;;;;
0,0053830000;14,590;(-13,62, 5,19, 0,55);;522,6341;;;;;;;;;;
0,0051420000;14,590;(-13,62, 5,19, 0,55);;523,3454;;;;;;;;;;
0,0079240010;14,590;(-13,62, 5,19, 0,55);;324,4378;;;;;;;;;;
0,0058864020;14,590;(-13,62, 5,19, 0,55);;673,0437;;;;;;;;;;
0,0064194020;14,590;(-13,62, 5,19, 0,55);;458,4641;;;;;;;;;;
0,0072799960;14,590;(-13,62, 5,19, 0,55);;440,8295;;;;;;;;;;
0,0101852000;14,590;(-13,62, 5,19, 0,55);;357,3491;;;;;;;;;;
0,0073740010;14,590;(-13,62, 5,19, 0,55);;690,5941;;;;;;;;;;
0,0076877980;14,590;(-13,62, 5,19, 0,55);;479,6058;;;;;;;;;;
0,0058026010;14,590;(-13,62, 5,19, 0,55);;662,4381;;;;;;;;;;
0,0079858980;14,590;(-13,62, 5,19, 0,55);;363,2325;;;;;;;;;;
0,0089276000;14,590;(-13,62, 5,19, 0,55);;447,2539;;;;;;;;;;
0,0058167020;14,590;(-13,62, 5,19, 0,55);;767,3992;;;;;;;;;;
0,0077450960;14,590;(-13,62, 5,19, 0,55);;375,4653;;;;;;;;;;
0,0086776010;14,590;(-13,62, 5,19, 0,55);;446,2608;;;;;;;;;;
0,0083634000;14,590;(-13,62, 5,19, 0,55);;518,7704;;;;;;;;;;
0,0073611040;14,590;(-13,62, 5,19, 0,55);;568,0878;;;;;;;;;;
0,0063603950;14,590;(-13,62, 5,19, 0,55);;578,6963;;;;;;;;;;
0,0076733990;14,590;(-13,62, 5,19, 0,55);;414,429;;;;;;;;;;
0,0060999010;14,590;(-13,62, 5,19, 0,55);;628,9489;;;;;;;;;;
0,0065202030;14,590;(-13,62, 5,19, 0,55);;467,7234;;;;;;;;;;
0,0080253970;14,590;(-13,62, 5,19, 0,55);;406,1877;;;;;;;;;;
0,0072639030;14,590;(-13,62, 5,19, 0,55);;552,4105;;;;;;;;;;
0,0080000990;14,590;(-13,62, 5,19, 0,55);;454,0116;;;;;;;;;;
0,0064507020;14,590;(-13,62, 5,19, 0,55);;620,0807;;;;;;;;;;
0,0075519980;14,590;(-13,62, 5,19, 0,55);;427,0463;;;;;;;;;;
0,0094397040;14,590;(-13,62, 5,19, 0,55);;399,9969;;;;;;;;;;
0,0092733990;14,590;(-13,62, 5,19, 0,55);;508,9635;;;;;;;;;;
0,0068133010;14,590;(-13,62, 5,19, 0,55);;680,529;;;;;;;;;;
0,0061367980;14,590;(-13,62, 5,19, 0,55);;555,1097;;;;;;;;;;
0,0077284020;14,590;(-13,62, 5,19, 0,55);;396,9873;;;;;;;;;;
0,0077853950;14,590;(-13,62, 5,19, 0,55);;496,3105;;;;;;;;;;
0,0074767000;14,590;(-13,62, 5,19, 0,55);;520,6087;;;;;;;;;;
0,0106373000;14,590;(-13,62, 5,19, 0,55);;351,3982;;;;;;;;;;
0,0091011970;14,590;(-13,62, 5,19, 0,55);;584,3582;;;;;;;;;;
0,0073557040;14,590;(-13,62, 5,19, 0,55);;618,6232;;;;;;;;;;
0,0085406960;14,590;(-13,62, 5,19, 0,55);;430,6158;;;;;;;;;;
0,0055179990;14,590;(-13,62, 5,19, 0,55);;773,8526;;;;;;;;;;
0,0079911070;14,590;(-13,62, 5,19, 0,55);;345,2381;;;;;;;;;;
0,0064431970;14,590;(-13,62, 5,19, 0,55);;620,1039;;;;;;;;;;
0,0069982000;14,590;(-13,62, 5,19, 0,55);;460,2851;;;;;;;;;;
0,0086807960;14,590;(-13,62, 5,19, 0,55);;403,0587;;;;;;;;;;
0,0067098990;14,590;(-13,62, 5,19, 0,55);;646,8246;;;;;;;;;;
0,0073888040;14,590;(-13,62, 5,19, 0,55);;454,0287;;;;;;;;;;
0,0062617990;14,590;(-13,62, 5,19, 0,55);;589,9442;;;;;;;;;;
0,0096527990;14,590;(-13,62, 5,19, 0,55);;324,3061;;;;;;;;;;
0,0055514030;14,590;(-13,62, 5,19, 0,55);;869,3501;;;;;;;;;;
0,0063417020;14,590;(-13,62, 5,19, 0,55);;437,6623;;;;;;;;;;
0,0075373940;14,590;(-13,62, 5,19, 0,55);;420,6641;;;;;;;;;;
0,0063767000;14,590;(-13,62, 5,19, 0,55);;590,9936;;;;;;;;;;
0,0082515020;14,590;(-13,62, 5,19, 0,55);;386,4069;;;;;;;;;;
0,0060446000;14,590;(-13,62, 5,19, 0,55);;682,5559;;;;;;;;;;
0,0083932960;14,590;(-13,62, 5,19, 0,55);;360,0567;;;;;;;;;;
0,0072217050;14,590;(-13,62, 5,19, 0,55);;581,0977;;;;;;;;;;
0,0098154970;14,590;(-13,62, 5,19, 0,55);;367,8609;;;;;;;;;;
0,0055052010;14,590;(-13,62, 5,19, 0,55);;891,4319;;;;;;;;;;
0,0072712020;14,590;(-13,62, 5,19, 0,55);;378,4817;;;;;;;;;;
0,0072234980;14,590;(-13,62, 5,19, 0,55);;503,2402;;;;;;;;;;
0,0081073980;14,590;(-13,62, 5,19, 0,55);;445,4436;;;;;;;;;;
0,0057729030;14,590;(-13,62, 5,19, 0,55);;702,1459;;;;;;;;;;
0,0059955000;14,590;(-13,62, 5,19, 0,55);;481,3826;;;;;;;;;;
0,0073410010;14,590;(-13,62, 5,19, 0,55);;408,3389;;;;;;;;;;
0,0084044000;14,590;(-13,62, 5,19, 0,55);;436,7372;;;;;;;;;;
0,0061625990;14,590;(-13,62, 5,19, 0,55);;681,8729;;;;;;;;;;
0,0069521970;14,590;(-13,62, 5,19, 0,55);;443,1781;;;;;;;;;;
0,0059106010;14,590;(-13,62, 5,19, 0,55);;588,1298;;;;;;;;;;
0,0086248010;14,590;(-13,62, 5,19, 0,55);;342,6792;;;;;;;;;;
0,0062018000;14,590;(-13,62, 5,19, 0,55);;695,3533;;;;;;;;;;
0,0059368980;14,590;(-13,62, 5,19, 0,55);;522,253;;;;;;;;;;
0,0093357990;14,590;(-13,62, 5,19, 0,55);;317,9402;;;;;;;;;;
0,0110310000;14,590;(-13,62, 5,19, 0,55);;423,1512;;;;;;;;;;
0,0059330000;14,590;(-13,62, 5,19, 0,55);;929,6093;;;;;;;;;;
0,0065916030;14,590;(-13,62, 5,19, 0,55);;449,9839;;;;;;;;;;
0,0083929990;14,590;(-13,62, 5,19, 0,55);;392,6371;;;;;;;;;;
0,0054540960;14,590;(-13,62, 5,19, 0,55);;769,3905;;;;;;;;;;
0,0092041030;14,590;(-13,62, 5,19, 0,55);;296,267;;;;;;;;;;
0,0060268990;14,590;(-13,62, 5,19, 0,55);;763,5892;;;;;;;;;;
0,0085218050;14,590;(-13,62, 5,19, 0,55);;353,6227;;;;;;;;;;
0,0056265940;14,590;(-13,62, 5,19, 0,55);;757,2534;;;;;;;;;;
0,0066794000;14,590;(-13,62, 5,19, 0,55);;421,1131;;;;;;;;;;
0,0070970030;14,590;(-13,62, 5,19, 0,55);;470,5216;;;;;;;;;;
0,0084748020;14,590;(-13,62, 5,19, 0,55);;418,6755;;;;;;;;;;
0,0069294000;14,590;(-13,62, 5,19, 0,55);;611,451;;;;;;;;;;
0,0062443950;14,590;(-13,62, 5,19, 0,55);;554,8129;;;;;;;;;;
0,0073494050;14,590;(-13,62, 5,19, 0,55);;424,8575;;;;;;;;;;
0,0073358980;14,590;(-13,62, 5,19, 0,55);;500,9307;;;;;;;;;;
0,0100593000;14,590;(-13,62, 5,19, 0,55);;364,6332;;;;;;;;;;
0,0056217050;14,590;(-13,62, 5,19, 0,55);;894,6812;;;;;;;;;;
0,0072089000;14,590;(-13,62, 5,19, 0,55);;389,873;;;;;;;;;;
0,0127245000;14,590;(-13,62, 5,19, 0,55);;283,2341;;;;;;;;;;
0,0074659010;14,590;(-13,62, 5,19, 0,55);;852,1411;;;;;;;;;;
0,0060013960;14,590;(-13,62, 5,19, 0,55);;621,9352;;;;;;;;;;
0,0072519060;14,590;(-13,62, 5,19, 0,55);;413,7155;;;;;;;;;;
0,0087362960;14,590;(-13,62, 5,19, 0,55);;415,0366;;;;;;;;;;
0,0059846020;14,590;(-13,62, 5,19, 0,55);;729,8727;;;;;;;;;;
0,0083172970;14,590;(-13,62, 5,19, 0,55);;359,7475;;;;;;;;;;
0,0064625990;14,590;(-13,62, 5,19, 0,55);;643,4969;;;;;;;;;;
0,0076497020;14,590;(-13,62, 5,19, 0,55);;422,3844;;;;;;;;;;
0,0055322990;14,590;(-13,62, 5,19, 0,55);;691,3351;;;;;;;;;;
0,0052748020;14,590;(-13,62, 5,19, 0,55);;524,3645;;;;;;;;;;
0,0105983000;14,590;(-13,62, 5,19, 0,55);;248,7834;;;;;;;;;;
0,0073950040;14,590;(-13,62, 5,19, 0,55);;716,57;;;;;;;;;;
0,0070514950;14,590;(-13,62, 5,19, 0,55);;524,357;;;;;;;;;;
0,0052306050;14,590;(-13,62, 5,19, 0,55);;674,0361;;;;;;;;;;
0,0114382900;14,590;(-13,62, 5,19, 0,55);;228,6372;;;;;;;;;;
0,0073430060;14,590;(-13,62, 5,19, 0,55);;778,8397;;;;;;;;;;
0,0071979950;14,590;(-13,62, 5,19, 0,55);;510,0246;;;;;;;;;;
0,0055697000;14,590;(-13,62, 5,19, 0,55);;646,1379;;;;;;;;;;
0,0106394100;14,590;(-13,62, 5,19, 0,55);;261,719;;;;;;;;;;
0,0088790960;14,590;(-13,62, 5,19, 0,55);;599,1079;;;;;;;;;;
0,0062695010;14,590;(-13,62, 5,19, 0,55);;708,0484;;;;;;;;;;
0,0058929990;14,590;(-13,62, 5,19, 0,55);;531,8531;;;;;;;;;;
0,0060326030;14,590;(-13,62, 5,19, 0,55);;488,3447;;;;;;;;;;
0,0082982990;14,590;(-13,62, 5,19, 0,55);;363,4287;;;;;;;;;;
0,0074304000;14,590;(-13,62, 5,19, 0,55);;558,3633;;;;;;;;;;
0,0075249010;14,590;(-13,62, 5,19, 0,55);;493,6704;;;;;;;;;;
0,0069726970;14,590;(-13,62, 5,19, 0,55);;539,5536;;;;;;;;;;
0,0102031000;14,590;(-13,62, 5,19, 0,55);;341,6701;;;;;;;;;;
0,0079911000;14,590;(-13,62, 5,19, 0,55);;638,3791;;;;;;;;;;
0,0061756950;14,590;(-13,62, 5,19, 0,55);;646,9323;;;;;;;;;;
0,0076237030;14,590;(-13,62, 5,19, 0,55);;404,9414;;;;;;;;;;
0,0076664970;14,590;(-13,62, 5,19, 0,55);;497,1698;;;;;;;;;;
0,0072086030;14,590;(-13,62, 5,19, 0,55);;531,7902;;;;;;;;;;
0,0084296980;14,590;(-13,62, 5,19, 0,55);;427,5632;;;;;;;;;;
0,0089169000;14,590;(-13,62, 5,19, 0,55);;472,6708;;;;;;;;;;
0,0137335000;14,590;(-13,62, 5,19, 0,55);;324,6289;;;;;;;;;;
